symbol,logFC,pval,padj
HIAT1,0.10787147283554077,4.601916578785607e-05,0.0002096372187174252
C19orf21,0.0008562714792788029,4.611544688225951e-05,0.0002100468208006837
CDH3,-0.0006810337072238326,4.620269901022196e-05,0.00021041519031639387
SLC16A9,0.002595711499452591,4.62981583094043e-05,0.00021082082989494822
ALDH4A1,-0.016396231949329376,4.6315663754762606e-05,0.00021087143998735922
ABCA6,0.009283134713768959,4.632533689515424e-05,0.00021088638118868847
MSH3,-0.02697017788887024,4.63890032445536e-05,0.00021114707712154034
SGSM2,0.04344472289085388,4.641701258611466e-05,0.0002112454248660487
IRS1,-0.1270824670791626,4.642012576259703e-05,0.00021123045780401174
SMARCD3,0.024657368659973145,4.646444004340402e-05,0.0002114029508042079
ANGPTL1,0.0003879212308675051,4.6507236424824604e-05,0.00021156849108466672
RP11-823P9.1,-0.008817773312330246,4.653659277829817e-05,0.00021167285342155336
NTPCR,0.04007808864116669,4.691903121620556e-05,0.00021338296829479016
ZNF193,-0.017277143895626068,4.6951147703111946e-05,0.00021349960287543807
IGFBP1,0.00043690428719855845,4.696717827183362e-05,0.00021354306835870887
LGR5,0.0008786668768152595,4.703450817030857e-05,0.00021381972955074834
GAB1,-0.020512208342552185,4.709518630494318e-05,0.000214066079643422
ZFP36,-0.07859337329864502,4.7320712222491454e-05,0.00021506155644367844
USP44,-0.02294088900089264,4.744431865321849e-05,0.000215593622636406
SMAP1,-0.010852374136447906,4.7476789030965975e-05,0.0002157114643454589
ERBB4,0.00018083624308928847,4.7480044506163314e-05,0.00021569655355649988
CCBL1,-0.02551964670419693,4.7532668975616464e-05,0.00021590589383954642
APEH,-0.035207927227020264,4.755650276567742e-05,0.00021598441964948748
ZNF25,0.06707857549190521,4.7626550825113766e-05,0.0002162727834399434
AC009237.11,0.004424302838742733,4.7731013416293014e-05,0.00021671732319672327
ZNF566,0.025972574949264526,4.7755454407083284e-05,0.0002167984614972087
SPTBN5,0.0011325250379741192,4.781602798524271e-05,0.00021704358830280414
NCF2,0.011779051274061203,4.782171063392182e-05,0.0002170395243970083
PCDHB8,0.01022990420460701,4.783774219913879e-05,0.00021708242385649624
FAM91A2,0.008950263261795044,4.785042545612233e-05,0.00021711011935158915
SCFD2,-0.02924048900604248,4.797100851330697e-05,0.00021762731003665108
TMEM8A,0.0994524359703064,4.7987381768112084e-05,0.00021767166090718427
DENND4A,0.04174548387527466,4.802387589470027e-05,0.00021780725569012173
PTCD3,-0.08052581548690796,4.8039095940581975e-05,0.00021784634009888707
SPINT1,0.007420503068715334,4.810024344477669e-05,0.00021809365569058772
PVRL1,-0.020532876253128052,4.81401220671571e-05,0.00021824448029758844
RP11-18C24.6,-0.012676112353801727,4.817298771883569e-05,0.00021836347434853464
RAPGEF5,-0.0010925550013780594,4.818487760927177e-05,0.00021838736768103325
CLIP3,0.10516089200973511,4.829392938494956e-05,0.00021885155885955374
ASCC2,-0.0786009132862091,4.834213931277402e-05,0.00021903994597981033
INO80C,-0.014170724898576736,4.843302028736766e-05,0.00021942159884411587
TRIM36,0.00514720194041729,4.853234824045138e-05,0.0002198414099661852
RP11-423H2.3,-0.002549998927861452,4.8609659637666004e-05,0.0002201613891207673
RSRC1,-0.01361645758152008,4.8701777363399996e-05,0.00022054833160930316
RNF123,0.023636311292648315,4.8776085542063405e-05,0.00022085452757793084
OSBPL3,0.05724382400512695,4.8780988901883955e-05,0.00022084642272470652
RP11-51F16.8,0.03633776307106018,4.8853258229655264e-05,0.00022114326454760264
IFIH1,0.0267722699791193,4.888325264079058e-05,0.00022124868599216531
SLC26A6,-0.008721023797988892,4.893204153638908e-05,0.0002214391318739758
AGTRAP,0.034035131335258484,4.897185298279803e-05,0.00022158890416448451
ZHX3,0.0801270604133606,4.9014906054014045e-05,0.00022175330114523425
DIRC3,0.02984054759144783,4.907428630570847e-05,0.0002219915103724775
INPP5K,0.09533736109733582,4.911346369467167e-05,0.0002221382775333368
RP11-417E7.1,-0.000993506982922554,4.916569818530488e-05,0.0002223440531283079
FAM50A,-0.0476834774017334,4.9184195404697904e-05,0.0002223972217867627
GALK1,-0.03196239471435547,4.920629620064772e-05,0.00022246666801046473
PTPN22,-0.00017086556181311607,4.9222934431177737e-05,0.00022251140177513486
ZDHHC23,0.00851766299456358,4.922975620668747e-05,0.00022251175425200728
LINC00565,-0.0007028430700302124,4.931003811983109e-05,0.00022284409091409763
GPR135,0.005196206271648407,4.9338204785860505e-05,0.00022294084728971067
MUC1,0.028866667300462723,4.9347522046750535e-05,0.00022295241543646908
RP11-360I20.2,0.00023270995006896555,4.945306306371372e-05,0.00022339866043089186
PLOD2,0.2347508668899536,4.952435150958725e-05,0.00022369007228731434
ERH,-0.09417253732681274,4.960842974595986e-05,0.00022403916499698132
EPS15L1,-0.0218476802110672,4.9621726046167305e-05,0.00022406854398430138
CSAD,0.03163239359855652,4.962648636966336e-05,0.00022405937572072285
POFUT2,0.10160762071609497,4.967260164120595e-05,0.00022423689850206463
MLST8,-0.04390411078929901,4.980991137167013e-05,0.00022482599530892694
WNT5B,0.009656250476837158,4.9868189348565545e-05,0.0002250582557182219
TOB1-AS1,0.0029318551532924175,4.992653443116015e-05,0.0002252907554097551
KIAA1161,0.01743151620030403,4.9939686537212555e-05,0.0002253192885676642
TTC39C,0.031473308801651,4.9961817136008466e-05,0.000225388317801832
RP11-820L6.1,-0.009449111297726631,5.000237690762185e-05,0.0002255404546913169
WAC,-0.04217267036437988,5.0020955419385675e-05,0.0002255934149894246
LAPTM5,0.0013296755496412516,5.005508447482554e-05,0.0002257164838385771
TRMT112,-0.03458279371261597,5.006674540573692e-05,0.00022573821599648671
SLC7A6OS,-0.01412375271320343,5.009808310603449e-05,0.000225848647640881
FAM35B,-0.00977415218949318,5.016173281791378e-05,0.00022610469594632038
SCO1,-0.004932135343551636,5.028842896995161e-05,0.00022664481817559807
C12orf43,-0.007188035175204277,5.03746272234136e-05,0.00022700229790173883
RAPGEFL1,-0.009383652359247208,5.039924911148573e-05,0.00022708223739361896
FBXL7,-0.031956493854522705,5.043585865479035e-05,0.000227216160064829
MAP1B,-0.030834078788757324,5.0476259269398494e-05,0.00022736712281144073
KIAA0317,0.01225215196609497,5.054976856448647e-05,0.000227667159948844
CACNA1I,0.0011233678087592125,5.055908007322662e-05,0.0002276780192460915
FBXL2,0.039311476051807404,5.057747718710611e-05,0.0002277297843597934
MAST1,0.0023304796777665615,5.061352074406736e-05,0.00022786097925371843
C7orf43,0.010937407612800598,5.062785276623396e-05,0.0002278944068242687
FSCN2,0.003321375697851181,5.0628006895700994e-05,0.0002278640141213551
HSD17B12,0.17479407787322998,5.0636253495449886e-05,0.00022787004692885558
SNX22,-0.005855683237314224,5.067218401166613e-05,0.00022800064250169425
ADM2,-0.009659767150878906,5.073987237584428e-05,0.00022827407813484892
ERP29,-0.03944176435470581,5.092292848891861e-05,0.0002290663974767375
GPR17,0.0071888272650539875,5.0951148594588796e-05,0.00022916209758430442
CTD-3064M3.3,0.0026546320877969265,5.095487107559465e-05,0.00022914760408058408
AC093838.4,-0.03781566023826599,5.098753180660477e-05,0.00022926323411814176
PNPLA6,0.16860860586166382,5.106418300403244e-05,0.00022957660692438347
RABAC1,0.045258283615112305,5.107211086667874e-05,0.00022958096703624864
EFCAB6,0.004411551170051098,5.1147252471469664e-05,0.00022988742614032717
SMAD4,-0.0357283353805542,5.11801903352337e-05,0.000230004137852225
ATG3,-0.044105350971221924,5.1217981659574396e-05,0.00023014262629138732
NPC1,0.027573198080062866,5.123801829552072e-05,0.00023020130904966043
ARHGAP1,-0.08289605379104614,5.1324334062556716e-05,0.00023055771305569212
CYC1,-0.10206609964370728,5.182639094519683e-05,0.00023278134620702005
MDM2,0.15761041641235352,5.18693870169304e-05,0.00023294275549525228
COL4A4,0.0027136385906487703,5.200831830844796e-05,0.00023353490236625483
KHSRPP1,-0.0031649363227188587,5.2215336602281774e-05,0.0002344325801050874
KIAA1217,-0.004971429705619812,5.22582526570351e-05,0.00023459333964882627
ARL5A,-0.05584317445755005,5.238258683074859e-05,0.00023511950108564135
ZCCHC6,0.034426480531692505,5.245491697967634e-05,0.0002354121308139854
PHLDA3,0.11587876081466675,5.2485888659063616e-05,0.00023551909374483937
ODZ2,0.005072348285466433,5.253845393716369e-05,0.00023572291102212615
TMEM242,0.030498214066028595,5.261907995287466e-05,0.0002360525551386947
RBPMS,0.0010579824447631836,5.262668491017383e-05,0.00023605457702707797
FOXC1,0.004416659474372864,5.2681312261088005e-05,0.00023626748648288687
ADAT1,0.006408512592315674,5.289466731392745e-05,0.0002371921103592058
EIF1,-0.019928693771362305,5.297526715731529e-05,0.00023752125830352197
TCEAL1,0.03650317341089249,5.299315881428079e-05,0.0002375691949833145
TCTA,0.007953345775604248,5.306607635651781e-05,0.00023786376706742363
CDO1,0.010446111671626568,5.308359448213225e-05,0.00023790997010838814
ETV6,-0.014915093779563904,5.3197479720795124e-05,0.00023838799991683215
NCOA4,0.0492861270904541,5.32779663540071e-05,0.0002387162547325454
KB-1208A12.3,-0.006956472061574459,5.328655650293781e-05,0.00023872232611193934
WTAPP1,0.005739704705774784,5.330633523294914e-05,0.00023877851357740387
MACF1,0.20359671115875244,5.3326445607062565e-05,0.00023883617114225998
MMAB,-0.0009556077420711517,5.3351188360394906e-05,0.00023891455753952633
RP11-224O19.2,0.006928639952093363,5.3360682840458965e-05,0.00023892464789265075
GCOM1,0.000999715062789619,5.3380001529485354e-05,0.00023897871783790626
C5orf34,-0.019446250051259995,5.347604761950972e-05,0.00023937622998313978
HMGB3P6,-0.0059657106176018715,5.3501346874304326e-05,0.00023945699133446437
SNX10,0.0005573228700086474,5.36376444435721e-05,0.00024003446065586076
PDE3A,0.0005471688928082585,5.377403834238867e-05,0.0002406122043812197
ALDH6A1,-0.014693856239318848,5.3794240521675954e-05,0.00024066996149324719
RAG1,0.012105321511626244,5.3849568893463003e-05,0.00024088483265181828
UFM1,0.07141947746276855,5.39047073470488e-05,0.00024109879611168157
PNRC2,-0.036340564489364624,5.394644628041078e-05,0.00024125277785607937
TEAD1,-0.167016863822937,5.398542583641008e-05,0.00024139437938370384
AGPAT4,-0.03289668262004852,5.401285121255855e-05,0.0002414842853331124
RND2,0.010273132473230362,5.412071478936638e-05,0.0002419337467111697
CASKIN1,0.005048282444477081,5.4169783776104784e-05,0.00024212029472941984
CTD-2562J17.7,0.012143617495894432,5.422227671073341e-05,0.00024232209400929823
THSD4,-0.03858369588851929,5.4224915038392945e-05,0.00024230106604709848
FKBP10,-0.10411667823791504,5.4311555272254625e-05,0.0002426553508744809
CYCS,-0.11529660224914551,5.4338895801896285e-05,0.00024274463403514324
TMEM116,0.033060550689697266,5.439882797357187e-05,0.00024297946784729985
AHSA1,-0.04562622308731079,5.441810274031454e-05,0.00024303266106073066
STC1,0.11425328254699707,5.449676042492101e-05,0.00024335100963868842
UBE3A,-0.06514042615890503,5.45004890890227e-05,0.00024333472767148906
AC012360.6,0.008007936179637909,5.452510456850602e-05,0.00024341169330778734
TMEM45A,0.13124942779541016,5.457519808146371e-05,0.00024360236210739926
TFEC,0.004823104478418827,5.4599929772560596e-05,0.00024367978937449435
RP11-419L20.2,-0.007470017299056053,5.462483858711022e-05,0.0002437579860943605
TMEM42,0.01242944598197937,5.464277985664702e-05,0.00024380507388371448
LAMB3,-0.03426006808876991,5.467776538534098e-05,0.00024392818670758865
ODZ3,-0.10902094841003418,5.470678434852567e-05,0.00024402465182906644
CDC42EP5,-0.0022046491503715515,5.477127893958577e-05,0.00024427931178854184
TMBIM4,0.068491630256176,5.47864356102021e-05,0.00024431388606009163
PPP2R5E,-0.03700977563858032,5.478685206049233e-05,0.0002442827275318844
PRKCSH,-0.1477745771408081,5.487103891241814e-05,0.0002446250410640773
NFAT5,0.10092818737030029,5.4873958559310365e-05,0.000244605007114894
AC004840.9,0.006992630660533905,5.49745711085164e-05,0.00024502039358712663
GCK,-0.0007955820765346289,5.5044396623127716e-05,0.00024529846928418407
GPATCH1,-0.007554680109024048,5.518842005335757e-05,0.00024590707895483227
KIAA0040,0.004367444198578596,5.5216278786774754e-05,0.00024599799062511923
ZDHHC18,0.03160703182220459,5.5286490394655214e-05,0.0002462775415919601
RNF38,0.014794528484344482,5.529682798165365e-05,0.00024629034007217363
GUCY1A2,0.00124117243103683,5.5312548119514764e-05,0.000246327105574759
WNK1,0.11432445049285889,5.5356200847885886e-05,0.0002464882384582989
DNAJC7,-0.029855072498321533,5.539424586709507e-05,0.000246624361406666
CDC37,-0.08096718788146973,5.546215105758526e-05,0.0002468933721188648
AC104135.4,0.0008817780762910843,5.559744670919273e-05,0.00024746226280450754
C6orf136,0.01785166561603546,5.560953189244298e-05,0.0002474826685717772
NAPEPLD,0.017188742756843567,5.5617561939556e-05,0.00024748502443636545
RECQL5,-0.01147906482219696,5.5776707236935454e-05,0.00024815971619237935
EIF2AK3,0.06088326871395111,5.5857636292446355e-05,0.00024848627605086524
LGR4,0.019983768463134766,5.589049893334843e-05,0.0002485989501625548
XPO7,-0.05175650119781494,5.5948713297459354e-05,0.00024882434226306395
ABHD10,-0.030727386474609375,5.595092406853557e-05,0.0002488006387656781
POLR3E,-0.022235631942749023,5.5980777891734496e-05,0.0002488998472628729
NAA10,0.015553534030914307,5.601098787080689e-05,0.0002490006123413195
SLC25A22,-0.06041082739830017,5.612763803245984e-05,0.0002494855741453607
NQO2,-0.027966231107711792,5.614870992077897e-05,0.0002495456201287853
RP11-613D13.5,-0.0023129619657993317,5.6192414092820085e-05,0.0002497062226252658
MED29,0.010352551937103271,5.619548830150251e-05,0.0002496862559262154
RAB21,0.08766123652458191,5.621820841688864e-05,0.0002497535730059567
DEAF1,0.02082352340221405,5.6252647465551926e-05,0.0002498729271844219
LRBA,0.03373196721076965,5.626350476674097e-05,0.00024988751376748126
RAI2,0.011411336250603199,5.6285225554819946e-05,0.0002499503387861755
ZSWIM6,-0.027750730514526367,5.632817831001282e-05,0.0002501074207157681
ARV1,0.032400138676166534,5.633339986570819e-05,0.000250096949484532
HOTAIR,0.0019539943896234035,5.6392496534619056e-05,0.0002503256320677729
CTSL1,0.12548696994781494,5.64075802283405e-05,0.00025035890632688925
PTMAP5,-0.00866817869246006,5.644813732702056e-05,0.0002505052173644981
ATMIN,0.03492572903633118,5.6528908135006246e-05,0.0002508299252171236
CSNK1G1,-0.03710925579071045,5.653981789504287e-05,0.000250844600167667
TRIM41,0.058005064725875854,5.663465675598143e-05,0.00025123158102495393
NDNF,-0.0004113611357752234,5.685598061814818e-05,0.00025217947042556786
DEDD,-0.029266566038131714,5.6899188967396606e-05,0.0002523371962337703
IL27RA,-0.0040538012981414795,5.694606330920676e-05,0.0002525111354505143
TTLL3,0.043374836444854736,5.697799764991137e-05,0.0002526187896343491
C15orf48,0.011671287938952446,5.698293216761322e-05,0.00025260672401859443
PMPCB,-0.039498478174209595,5.701774544398973e-05,0.0002527270971150512
RHOQ,0.2174968719482422,5.710374238639007e-05,0.000253074275357816
PLGLB2,0.004118682816624641,5.715069568870048e-05,0.0002532483486769638
TCEA1,-0.09937596321105957,5.717640155480833e-05,0.00025332823543720975
C2orf48,-0.003540129866451025,5.7190909545593416e-05,0.00025335849361665614
TSPAN10,0.013836026191711426,5.725689270992312e-05,0.0002536167505657019
BLK,-0.0004320709267631173,5.732678252043214e-05,0.0002538922401693501
CHAC1,-0.07082164287567139,5.74743220861602e-05,0.00025451150949306884
HIST1H2BF,0.0013516374165192246,5.748191843022335e-05,0.0002545109901509956
H1F0,-0.05468106269836426,5.7519128583897744e-05,0.00025464157354430515
CDK10,-0.0012083649635314941,5.7537480336766444e-05,0.0002546886455207417
KLF11,0.01622427999973297,5.75917828023926e-05,0.0002548948187209851
ADAP2,0.01428984571248293,5.7616108453578365e-05,0.0002549682803682696
PJA2,0.15637367963790894,5.7628712764691965e-05,0.00025498985888038235
AP3D1,-0.04743361473083496,5.7702029050173404e-05,0.00025528002795796074
PRELID1P1,-0.014728140085935593,5.783180516878311e-05,0.0002558198701627562
S100A10,-0.2510698437690735,5.786062468794985e-05,0.00025591304444757445
EVL,-0.07735951244831085,5.792895170873137e-05,0.00025618090894378656
MRFAP1,-0.07859885692596436,5.805120582347337e-05,0.00025668715306157916
ZNF480,-0.009939603507518768,5.808136791054613e-05,0.0002567861093673415
RNF24,0.031178101897239685,5.814253310401954e-05,0.00025702209000095453
GNG5,-0.09967267513275146,5.814253310401954e-05,0.0002569876597142833
C5orf43,-0.07180097699165344,5.82208250655752e-05,0.0002572992396247862
FAM207BP,-0.004879416432231665,5.827947932328674e-05,0.0002575239614666996
UBE2V2,-0.08470103144645691,5.828089552879488e-05,0.00025749573486510274
TYW3,-0.05063605308532715,5.833996372966211e-05,0.0002577221988566343
RP11-1134I14.4,9.867372864391655e-05,5.843715124457353e-05,0.00025811697527639943
RP11-37E23.5,0.008250847458839417,5.8502949455091584e-05,0.000258373017972259
KRT14,0.0001028589831548743,5.85601076980013e-05,0.0002585908396005826
AKIRIN1,0.06826567649841309,5.8736359653937045e-05,0.00025933442884807343
HCN2,0.010889932513237,5.888353307021076e-05,0.00025994944790628903
SAMD9,0.05153622478246689,5.8946155767595424e-05,0.0002601910915788376
TBX15,9.653357847128063e-05,5.90567999015046e-05,0.00026064461112227717
NPTN,0.15374517440795898,5.919002231853923e-05,0.0002611976442958676
DCAF6,0.0689767599105835,5.9197482161336454e-05,0.0002611956303708607
MTMR1,0.0027177035808563232,5.922544232887515e-05,0.0002612840579811787
LETM2,0.0016430467367172241,5.941016121505901e-05,0.000262063939744769
LDOC1,0.021712541580200195,5.9427933399043074e-05,0.0002621072934769986
SMAD7,-0.02040056884288788,5.947486987383522e-05,0.00026227924772616855
SNHG7,0.02495265007019043,5.949329337186152e-05,0.00026232543295530815
